source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002870-Sample-211	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 211	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Nucl_d05_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-212	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 212	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_CTRL_Heart_Nucl_d00_A15.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-213	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 213	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	C57_ISO_Heart_Cyto_d07_A06.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-214	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 214	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Nucl_d03_A15.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-215	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 215	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_ISO_Heart_Cyto_d14_A05.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-216	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 216	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Mito_d03_A10.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-217	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 217	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Cyto_d03_A05.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-218	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 218	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Cyto_d05_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-219	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 219	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Nucl_d03_A14.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-220	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 220	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Cyto_d05_A05.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-221	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 221	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Cyto_d05_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-222	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 222	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Mito_d10_A07.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-223	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 223	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	DBA_CTRL_Heart_Cyto_d07_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-224	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 224	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Mito_d03_A12.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-225	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 225	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d01_A15.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-226	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 226	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d01_A17.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-227	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 227	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Mito_d00_A09.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-228	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 228	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Nucl_d05_A16.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-229	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 229	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Nucl_d01_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-230	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 230	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	CEJ_ISO_Heart_Nucl_d10_A16.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-231	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 231	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Mito_d10_A12.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-232	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 232	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_CTRL_Heart_Nucl_d07_A15.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-233	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 233	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d10_A18.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-234	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 234	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Mito_d03_A12.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-235	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 235	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	BALB_ISO_Heart_Cyto_d05_A05.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-236	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 236	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Nucl_d01_A16.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-237	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 237	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_ISO_Heart_Cyto_d03_A01.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-238	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 238	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	AJ_CTRL_Heart_Cyto_d01-2_A03.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
PXD002870-Sample-239	Mus musculus	heart	healthy, hypertrophic	not available	male	9–12 weeks	run 239	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ), condition (healthy, hypertrophic)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	600 ppm	dithiothreitol	iodoacetamide	orbitrap	FVB_ISO_Heart_Mito_d14_A09.raw	v1.1.0	HAMLET-agentic v2.1.0	healthy, hypertrophic
