source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD010154-Sample-448	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 448	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01306_G03_P013385_S00_N23_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-449	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 449	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01075_C03_P010693_S00_N19_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-450	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 450	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01086_C04_P010738_S00_N27_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-451	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 451	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01077_H01_P010695_S00_N08_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-452	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 452	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01284_B02_P013188_B00_N10_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-453	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 453	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01306_F02_P013385_S00_N14_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-454	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 454	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01075_D01_P010693_S00_N04_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-455	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 455	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01295_A05_P013198_S00_N33_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-456	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 456	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01524_A02_P015424_S00_N09_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-457	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 457	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01275_H04_P013127_S00_N32_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-458	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 458	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01348_F02_P013679_S00_N14_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-459	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 459	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01270_G04_P013114_S00_N31_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-460	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 460	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01346_C03_P013677_S00_N19_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-461	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 461	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01698_F02_P018021_S00_N14_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-462	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 462	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_C08_P018441_S00_N34_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-463	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 463	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01350_B04_P013681_S00_N26_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-464	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 464	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01344_F04_P013675_S00_N30_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-465	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 465	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01296_A03_P013201_S00_N16_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-466	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 466	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01344_C03_P013675_S00_N19_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-467	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 467	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01320_B05_P013559_S00_N34_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-468	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 468	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01093_C02_P010748_S00_N11_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-469	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 469	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01087_C01_P010739_S00_N03_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-470	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 470	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01283_G01_P013187_S00_N07_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-471	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 471	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_B02_P018440_S00_N10_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-472	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 472	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01698_B03_P018021_S00_N18_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-473	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 473	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01499_F04_P015159_S00_N30_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-474	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 474	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01321_H11_P013127_S00_N08_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-475	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 475	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_E04_P018440_S00_N29_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-476	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 476	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01754_E01_P018444_S00_N05_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-477	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 477	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01697_B01_P018020_S00_N02_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-478	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 478	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01307_D05_P013386_S00_N36_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-479	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 479	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01350_E02_P013681_S00_N13_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-480	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 480	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01698_F01_P018021_S00_N06_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-481	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 481	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01753_C10_P018443_S00_N22_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-482	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 482	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01348_H03_P013679_S00_N24_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-483	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 483	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01269_A02_P013107_S00_N09_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-484	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 484	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01347_C03_P013678_S00_N19_R2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-485	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 485	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01347_D02_P013678_S00_N12_R2.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-486	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 486	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01752_D03_P018440_S00_N20_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
PXD010154-Sample-487	Homo sapiens	testis	normal	lymphocytes	1	not available	not available	run 487	proteomic profiling by mass spectrometry	not available	label free sample	Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer	NT=Chymotrypsin;AC=MS:1001306	1	1	not available	tissue (29 healthy human tissues)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;MT=Variable;TA=K	dithiothreitol	chloroacetamide	orbitrap	01524_G01_P015424_S00_N07_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	normal
