Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[ancestry category]	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[disease]	Characteristics[phenotype]	Characteristics[individual]	Characteristics[enrichment process]	assay name	comment[label]	comment[data file]	comment[file uri]	comment[fractionation method]	comment[technical replicate]	comment[fraction identifier]	comment[cleavage agent details]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Material Type	factor value[phenotype]	factor value[enrichment process]	sampleChecksum	sampleAccession
PXD008012-Sample 68	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	11070168	enrichment of phosphorylated Protein	run 122	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B45A.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B45A.raw	not available	1	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	163186fd0f17fe0091990e01282b842832604ab53bb19fe4bbcb546ef1c5aac2	SAMEA7715843
PXD008012-Sample 68	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	11070168	enrichment of phosphorylated Protein	run 123	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B45A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B45A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	163186fd0f17fe0091990e01282b842832604ab53bb19fe4bbcb546ef1c5aac2	SAMEA7715843
PXD008012-Sample 69	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	11080169	enrichment of phosphorylated Protein	run 124	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B47A.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B47A.raw	not available	1	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	217e3ac1d165fa4d3ba621f3fd4780718169db7df379844384c4ad37081b8061	SAMEA7715844
PXD008012-Sample 69	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	11080169	enrichment of phosphorylated Protein	run 125	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B47A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B47A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	217e3ac1d165fa4d3ba621f3fd4780718169db7df379844384c4ad37081b8061	SAMEA7715844
PXD008012-Sample 45	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020534	enrichment of phosphorylated Protein	run 126	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B4A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B4A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	ff33759c0162fe319c4e3219b697b9e1fbcfcdf0ab5b533b5b7f670f1d408d0e	SAMEA7715845
PXD008012-Sample 46	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020534	enrichment of phosphorylated Protein	run 127	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B4B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B4B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	e446256a3d341030a3b6fb766f10e357f9322ada8de8388a6da89f260d57a570	SAMEA7715813
PXD008012-Sample 47	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020467	enrichment of phosphorylated Protein	run 128	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B5A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B5A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	8a25da16ff04654adac4eb9510fb45938477e2d5a3effdd1e14ebfc9c2ed3dce	SAMEA7715814
PXD008012-Sample 48	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020467	enrichment of phosphorylated Protein	run 129	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B5B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B5B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	30055fdc1f3f8a8df8142b876a263f3bfaf07097808da7e5688ad57cf551f378	SAMEA7715815
PXD008012-Sample 49	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020373	enrichment of phosphorylated Protein	run 130	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B6A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B6A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	083b55a16eec554245acb578b172f71f1a88b9b5b5361015f41bd87872bb3819	SAMEA7715816
PXD008012-Sample 50	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020373	enrichment of phosphorylated Protein	run 131	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B6B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B6B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	8cb32bc3e78c2b8dba6f5ea8b487420151d4200641b96fe7cad8e9cb50650631	SAMEA7715817
PXD008012-Sample 51	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020348	enrichment of phosphorylated Protein	run 132	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B7A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B7A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	a321080e001300592e6631c6812ef83a4d87f709f4e6d32d0d0f3e1130c94464	SAMEA7715818
PXD008012-Sample 52	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020348	enrichment of phosphorylated Protein	run 133	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B7B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B7B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	ab831316b873de050f93a73d0e9faaf08f2e7769ee31df5b66d4229cd20f4023	SAMEA7715819
PXD008012-Sample 70	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020348	enrichment of phosphorylated Protein	run 134	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B7C.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B7C.raw	not available	1	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	66331163f73b9cf7ad69dcef7440183e0d04dd6f6d28c691e93a37c3c621caa5	SAMEA7715846
PXD008012-Sample 70	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020348	enrichment of phosphorylated Protein	run 135	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B7C_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B7C_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	66331163f73b9cf7ad69dcef7440183e0d04dd6f6d28c691e93a37c3c621caa5	SAMEA7715846
PXD008012-Sample 53	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020328	enrichment of phosphorylated Protein	run 136	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B8A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B8A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	3835e6550715677b3d92625ab7ac020f3bb2c30b43485f61ab2d26a4e5c968a1	SAMEA7715820
PXD008012-Sample 54	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020328	enrichment of phosphorylated Protein	run 137	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B8B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B8B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	6e90155b469dda51b5e1948acf00b1302b62e6a8ed1d7f5d7496faedc5be90f8	SAMEA7715821
PXD008012-Sample 55	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020325	enrichment of phosphorylated Protein	run 138	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B9A_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B9A_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	aa55463c4bec2994e187ec87e2ac2618c432a13b5e551dd789d2c585dc03eaa8	SAMEA7715822
PXD008012-Sample 71	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	no relapse	4020325	enrichment of phosphorylated Protein	run 139	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B9B.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B9B.raw	not available	1	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	no relapse	enrichment of phosphorylated Protein	1a114e01a3bb5640c8e2804b7930c0c642c34aa58e7cd29d26cc67e07738c5bb	SAMEA7715847
PXD008012-Sample 71	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020325	enrichment of phosphorylated Protein	run 140	AC=MS:1002038;NT=label free sample	20140113_OR8_RP_HP_B9B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140113_OR8_RP_HP_B9B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	e301517fc1ea8d7044c91454b8e5840dd1598ce01c3d36cad0bcd8e78ea4d337	SAMEA7715848
PXD008012-Sample 60	Homo sapiens	breast	not available	not applicable	not applicable	not available	not available	not available	Triple-negative breast cancer	relapse	4020171	enrichment of phosphorylated Protein	run 141	AC=MS:1002038;NT=label free sample	20140117_OR8_RP_HP_B16B_rr.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/07/PXD008012/20140117_OR8_RP_HP_B16B_rr.raw	not available	2	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Lys-C;AC=MS:1001309	AC=MS:1000484; NT=Orbitrap	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variabl	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	AC=MS:1000133;NT=CID	35% NCE	20 ppm	not available	Biopsy	relapse	enrichment of phosphorylated Protein	638dbc17bc5e14739b1934655de7a35bc5de7b22d262364ae515d48ffa58eee0	SAMEA7715832
