Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[ancestry category]	Characteristics[disease]	Characteristics[cell type]	Characteristics[cell line]	Characteristics[treatment]	Characteristics[treatment]	Characteristics[enrichment method]	Characteristics[enrichment process]	assay name	comment[label]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[enrichment process]	factor value[treatment]	factor value[treatment]	sampleChecksum	sampleAccession
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 29	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 29	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 29	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 30	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	6	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 30	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	6	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 30	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	6	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S013_14.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 31	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	7	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 31	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	7	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 31	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	7	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S015.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 32	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	2	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 32	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	2	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 32	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	2	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S02_12.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 33	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	3	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 33	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	3	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 33	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	3	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S03_4_5_6.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 34	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	4	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 34	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	4	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 34	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	4	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S07_8.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 35	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	5	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	cell	enrichment of phosphorylated Protein	none	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	MEK inhibitor trametinib	TIO2	enrichment of phosphorylated Protein	run 35	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	5	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	cell	enrichment of phosphorylated Protein	control	MEK inhibitor trametinib	f7ff61fa27faab858e6c1c9f69b679f772f78ccd7dee700955950202332d779c	SAMEA7712115
PXD013923-Sample 4	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 35	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	5	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140214_CCS_EV_A375_MEKi_30min_v4_S09_10_11.raw	cell	enrichment of phosphorylated Protein	none	control	b7a9d8b1b8a655e1d24422eba9a3eefaf33334b204b3564e23c8c19a51ac4579	SAMEA7712116
PXD013923-Sample 5	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	BRAF inhibitor dabrafenib	TIO2	enrichment of phosphorylated Protein	run 36	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	none	BRAF inhibitor dabrafenib	676227f053551ffbe1e1e65524163a1a3ccffd76c2f8f5aafe166b889a9827df	SAMEA7712117
PXD013923-Sample 5	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	control	BRAF inhibitor dabrafenib	TIO2	enrichment of phosphorylated Protein	run 36	SILAC medium	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	control	BRAF inhibitor dabrafenib	676227f053551ffbe1e1e65524163a1a3ccffd76c2f8f5aafe166b889a9827df	SAMEA7712117
PXD013923-Sample 5	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	control	TIO2	enrichment of phosphorylated Protein	run 36	SILAC light	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	1	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140320_CCS_EV_A375_RAFi_30min_v4_S01.raw	cell	enrichment of phosphorylated Protein	none	control	44c3430a2b3831ae74fab5c133a29eabce3663472bf3b52bfaa8eed6e7c3d564	SAMEA7712118
PXD013923-Sample 5	Homo sapiens	not applicable	54Y	not available	female	not available	malignant melanoma	epithelial	A375	none	BRAF inhibitor dabrafenib	TIO2	enrichment of phosphorylated Protein	run 37	SILAC heavy	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/11/PXD013923/20140320_CCS_EV_A375_RAFi_30min_v4_S013_14.raw	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	6	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21	NT=Trypsin; AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not available	not available	20140320_CCS_EV_A375_RAFi_30min_v4_S013_14.raw	cell	enrichment of phosphorylated Protein	none	BRAF inhibitor dabrafenib	676227f053551ffbe1e1e65524163a1a3ccffd76c2f8f5aafe166b889a9827df	SAMEA7712117
