source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000005-Sample-276	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr58.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-277	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-278	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-279	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-280	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-281	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-282	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr20.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-283	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-284	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-285	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-286	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-287	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-288	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr18.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-289	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-290	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-291	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-292	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-293	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-294	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr49.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-295	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-296	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-297	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-298	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-299	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-300	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr36.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-301	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-302	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-303	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-304	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-305	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-306	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr40.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-307	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-308	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT127	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-309	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT128	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-310	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT129	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-311	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT130	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-312	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT131	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_cytosol_250ugIPG-37-49_TMT_fr50.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
PXD000005-Sample-313	Homo sapiens	colon	colorectal carcinoma	epithelial cell	HCT116, HEK293, U2OS, MDA-231	not available	not available	not available	not available	run 53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	TMT126	NT=LTQ Orbitrap Velos;AC=MS:1001742	not available	not available	not available	not available	genotype (FBW7 WT, FBW7 KO)	not applicable	orbitrap	Azadeh_Cdc4-WTvsKO_nuclear_250ugIPG-37-49_TMT_fr01.raw	v1.1.0	HAMLET-agentic v2.1.0	colorectal carcinoma
