source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD004242-Sample-358	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 358	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150827_QEp1_LC7_PhGe_SA_Plate2C_29_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-359	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 359	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150701_QEp1_LC7_PhGe_SA_Plate3A_26_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-360	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 360	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate3B_48_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-361	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 361	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_34_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-362	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 362	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150901_QEp1_LC7_PhGe_SA_Plate1E_1_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-363	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 363	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_28_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-364	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 364	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150708_QEp1_LC7_PhGe_SA_Plate1C_45_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-365	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 365	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_12_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-366	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 366	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_58_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-367	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 367	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150701_QEp1_LC7_PhGe_SA_Plate3A_40_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-368	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 368	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150701_QEp1_LC7_PhGe_SA_Plate3A_37_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-369	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 369	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_36_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-370	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 370	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150701_QEp1_LC7_PhGe_SA_Plate3A_23_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-371	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 371	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_29_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-372	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 372	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150701_QEp1_LC7_PhGe_SA_Plate3A_15_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-373	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 373	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150917_QEp1_LC7_PhGe_SA_Plate4C_43_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-374	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 374	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_08_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-375	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 375	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_06_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-376	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 376	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150624_QEp1_LC7_PhGe_SA_Plate2A_52_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-377	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 377	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_02_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-378	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 378	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_03_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-379	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 379	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4B_14_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-380	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 380	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_10_5.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-381	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 381	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_26_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-382	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 382	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_36_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-383	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 383	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150818_QEp1_LC7_PhGe_SA_Plate3C_46_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-384	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 384	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4B_16_7.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-385	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 385	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150618_QEp1_LC7_PhGe_SA_Plate1B_1_3.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-386	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 386	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150805_QEp1_LC7_PhGe_SA_Plate1D_30_6.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-387	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 387	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150811_QEp1_LC7_PhGe_SA_Plate2B_22_2.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-388	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 388	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150912_QEp1_LC7_PhGe_SA_Plate3D_23_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-389	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 389	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150907_QEp1_LC7_PhGe_SA_Plate2D_20_4.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
PXD004242-Sample-390	Homo sapiens	plasma	obesity	not available	female, male	18-65	run 390	proteomic profiling by mass spectrometry	not available	not available	Q Exactive HF	not available	not available	not available	not available	time point (week -8, week 0, week 4, week 13, week 26, week 39, week 52), weight loss, weight maintenance, liraglutide treatment	not available	Orbitrap	20150731_QEp1_LC7_PhGe_SA_Plate4E_09_1.raw	v1.1.0	HAMLET-agentic v2.2.5	obesity
