source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000561-Sample-351	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 351	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_bRP_Elite_81_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-352	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 352	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_bRP_Elite_71_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-353	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 353	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_bRP_Elite_71_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-354	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 354	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Adrenalgland_Gel_Velos_2_f15.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-355	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 355	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_bRP_Velos_42_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-356	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 356	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Brain_Gel_Velos_16_f19.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-357	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 357	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Liver_bRP_Elite_82_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-358	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 358	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Frontalcortex_bRP_Elite_85_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-359	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 359	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Ovary_bRP_Elite_25_f10.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-360	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 360	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD4Tcells_Gel_Velos_30_f36.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-361	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 361	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Gallbladder_Gel_Elite_52_f02.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-362	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 362	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Gut_Gel_Velos_72_f20.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-363	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 363	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Kidney_bRP_Velos_8_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-364	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 364	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Rectum_Gel_Elite_63_f01.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-365	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 365	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Lung_Gel_Elite_56_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-366	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 366	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Testis_bRP_Elite_26_f05.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-367	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 367	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Heart_Gel_Velos_73_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-368	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 368	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_Gel_Velos_45_f03.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-369	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 369	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Testis_Gel_Elite_69_f20.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-370	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 370	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_Gel_Velos_5_f21.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-371	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 371	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Testis_Gel_Velos_27_f08.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-372	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 372	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Frontalcortex_bRP_Elite_38_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-373	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 373	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_Gel_Velos_5_f04.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-374	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 374	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Heart_bRP_Velos_6_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-375	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 375	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_bRP_Elite_64_f16.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-376	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 376	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_CD8Tcells_bRP_Elite_77_f22.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-377	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 377	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Fetal_Liver_bRP_Elite_22_f35.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-378	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 378	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Urinarybladder_Gel_Elite_70_f09.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-379	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 379	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Bcells_bRP_Velos_42_f17.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-380	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 380	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Retina_bRP_Elite_64_f13.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-381	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 381	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Platelets_bRP_Velos_35_f24.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
PXD000561-Sample-382	Homo sapiens	tissues	normal	hematopoietic cells	not available	not available	not available	run 382	proteomic profiling by mass spectrometry	not available	not available	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite	not available	not available	not available	not available	tissue/cell type (adult tissues, fetal tissues, hematopoietic cells)	NT=acetylated residue;AC=MOD:00394;MT=?	NT=L-methionine sulfoxide;AC=MOD:00719;MT=?	NT=iodoacetamide derivatized residue;AC=MOD:00397;MT=?	Orbitrap	Adult_Esophagus_bRP_Velos_3_f23.raw	v1.1.0	HAMLET-agentic v2.2.5	normal
