source name	characteristics[organism]	characteristics[organism part]	characteristics[anatomycal cluster]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[developmental stage]	characteristics[depletion]	assay name	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	sampleChecksum	sampleAccession
PXD005445-HSB127 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB127	not applicable	European	7201D	female	uninfected	not available	no depletion	qep16-2096_v1cd	QEp16-2096_V1Cd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2096_V1Cd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	5be80ee582670c26a02976f57e2055e0c362f5f93a43606de0a07be3f8e9fae5	SAMEA7710361
PXD005445-HSB135 brain, AMY	Homo sapiens	brain	amygdala	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2562_amy	QEp15-2562_AMY.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2562_AMY.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	352541406d032982578457373f1f5c8412c751ce1c1a95d8da6d92b2d1e6880d	SAMEA7710362
PXD005445-HSB135 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2610_cbc	QEp15-2610_CBC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2610_CBC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	8ac40973491424039aa0e8d2412dde538fc2296ff4b0e02f70c65f2e2ac58165	SAMEA7710363
PXD005445-HSB135 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2584_dfc	QEp15-2584_DFC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2584_DFC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	5306198ca4089dba0174c64cb42c968166fd9bb5cad964d29d0e046d10d6b4d0	SAMEA7710364
PXD005445-HSB135 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2721_hip	QEp15-2721_HIP.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2721_HIP.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	dfbb4a02f952b205b53a76abdbb86ce33d5e360389f4949aaa8e24393c15027e	SAMEA7710365
PXD005445-HSB135 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2742_md	QEp15-2742_MD.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2742_MD.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	e1e76cf3febe01436d5ad6e7d5cd803ad59482685ff65fb215524278251f2133	SAMEA7710366
PXD005445-HSB135 brain, STR	Homo sapiens	brain	striatum	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2796_str	QEp15-2796_STR.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2796_STR.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	a46a6b9a4c3e0637045178033d517d140dfaf7d67c4800475cff45d9bdd51f68	SAMEA7710367
PXD005445-HSB135 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB135	not applicable	African	14866D	female	uninfected	not available	no depletion	qep15-2834_v1c	QEp15-2834_V1C.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2834_V1C.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	7faef638e667533a595ee0baa9520b7d1a951f4b6acbe1dbbc9f35768f148a62	SAMEA7710368
PXD005445-HSB136 brain, AMY	Homo sapiens	brain	amygdala	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2566_amy	QEp15-2566_AMY.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2566_AMY.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	37808c244fab3216d9da51d8ed7917f1d1acf899f279d526e984127de411fe49	SAMEA7710369
PXD005445-HSB136 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2622_cbc	QEp15-2622_CBC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2622_CBC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	584b613bc590693673cd7979b1280de93d26e2cb2600895d5ae116980a1f7fa4	SAMEA7710370
PXD005445-HSB136 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2596_dfc	QEp15-2596_DFC.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2596_DFC.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	9f05dc7454db16f54b2a1978c76c22c5441f24edbe0348c65b3c8d2bb63551b8	SAMEA7710371
PXD005445-HSB136 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2725_hip	QEp15-2725_HIP.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2725_HIP.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	833ba10f77a667c372b1699a540d0b3b28ebd0b0daad79fcadb1c27543178143	SAMEA7710372
PXD005445-HSB136 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2746_md	QEp15-2746_MD.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2746_MD.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	6a73cfd57ac5af63fe43a1ef4590075f47fa4ab3645b2a5c23cd75a6119f8785	SAMEA7710373
PXD005445-HSB136 brain, STR	Homo sapiens	brain	striatum	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2800_str	QEp15-2800_STR.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2800_STR.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	a93d4b4a59c7a540aba26bf5421ffe5733ec7a939b63a88ead0af95d51d722fa	SAMEA7710374
PXD005445-HSB136 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB136	not applicable	African	8661D	male	uninfected	not available	no depletion	qep15-2838_v1c	QEp15-2838_V1C.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp15-2838_V1C.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	08b719ecfd67024c307ca1b496d30f034cf2afa71dd78083e6b3e8c8099d2fb8	SAMEA7710375
PXD005445-HSB139 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-2151_cbcd	QEp16-2151_CBCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2151_CBCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	19130e8ec29db612852b00dfbc50aeaf92039721350026dff142ed69d9569ff7	SAMEA7710376
PXD005445-HSB139 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-1975_dfcd	QEp16-1975_DFCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1975_DFCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	64447aac4d617b345d8e11f749f4f3888999667ef2b823a4f9fc9599ca28d4e7	SAMEA7710377
PXD005445-HSB139 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-2086_hipd	QEp16-2086_HIPd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2086_HIPd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	190f0918d2c3d7300a6ba20074a88be4dff3bcccfb75440d21ed9eaad9dee2bf	SAMEA7710378
PXD005445-HSB139 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-2010_mdd	QEp16-2010_MDd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2010_MDd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	e43455ce33f68a48445775e5547546107406413af3ba95f3ea0f304da450dceb	SAMEA7710379
PXD005445-HSB139 brain, STR	Homo sapiens	brain	striatum	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-2040_strd	QEp16-2040_STRd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2040_STRd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	6f54fb4c2f1807ab3f18fee5752417b52f040ec5960affe517c725f196bfd87e	SAMEA7710380
PXD005445-HSB139 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB139	not applicable	African	386D	male	uninfected	not available	no depletion	qep16-2121_v1cd	QEp16-2121_V1Cd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2121_V1Cd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	43cca51162b1d42366fe2ed029d369cfbcecd04c2a88f45d4370e9b54ce5984d	SAMEA7710381
PXD005445-HSB141 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-2136_cbcd	QEp16-2136_CBCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2136_CBCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	821e58dd47458873638dc6a456fd52877a9178c3b200767eb824834832ea5443	SAMEA7710382
PXD005445-HSB141 brain, DFC	Homo sapiens	brain	dorsolateral prefrontal cortex	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-1960_dfcd	QEp16-1960_DFCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1960_DFCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	c156495ccab7ab9a6e807ae950494e7497d04451876996bbcb08fb8f219c014a	SAMEA7710383
PXD005445-HSB141 brain, HIP	Homo sapiens	brain	hippocampal formation	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-2060_hipd	QEp16-2060_HIPd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2060_HIPd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	7a859b95e4060390d6e5c7cd98591f6e379a4a3e2aa6a3d21c31f58e45f2e28f	SAMEA7710384
PXD005445-HSB141 brain, MD	Homo sapiens	brain	medial dorsal nucleus of thalamus	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-1990_mdd	QEp16-1990_MDd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-1990_MDd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	3b26547404face20cf3f66700ba6e6fe13d092bc425c4533bce4b802bbfeb766	SAMEA7710385
PXD005445-HSB141 brain, STR	Homo sapiens	brain	striatum	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-2025_strd	QEp16-2025_STRd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2025_STRd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	fbc22573aca790f957a199614456169b6388206623d5da646a1e5ac2de8c39ae	SAMEA7710386
PXD005445-HSB141 brain, V1C	Homo sapiens	brain	primary visual cortex	HSB141	not applicable	African	3186D	male	uninfected	not available	no depletion	qep16-2101_v1cd	QEp16-2101_V1Cd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2101_V1Cd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	df625a97558c43ad6214a75438d0168c5b48dd3d64bdae31e353407803cd806c	SAMEA7710387
PXD005445-HSB143 brain, CBC	Homo sapiens	brain	cerebellar cortex	HSB143	not applicable	European	996D	female	uninfected	not available	no depletion	qep16-2126_cbcd	QEp16-2126_CBCd.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/01/PXD005445/QEp16-2126_CBCd.raw	not applicable	no fractionation	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002634; NT=Q Exactive Plus	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	AC=MS:1000422;NT=HCD	28 NCE	not available	not available	bbccc85a3196eeb8bc82e60a0529b311b6d1b49fbe25e5f7d6ca8629d7bfabdd	SAMEA7710388
