source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD015833-Sample-171	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 29	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_QEx_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-172	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 29	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_QEx_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-173	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 29	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_QEx_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-174	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 29	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_QEx_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-175	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-176	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-177	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-178	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-179	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-180	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 30	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-181	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-182	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-183	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-184	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-185	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-186	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 31	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A29RW2_B1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-187	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-188	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-189	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-190	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-191	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-192	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 32	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms2_Lum_fr9.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-193	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-194	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-195	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-196	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-197	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-198	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 33	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A16RW2_E1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-199	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 34	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A30RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-200	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 34	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A30RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-201	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 34	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A30RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-202	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 34	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A30RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
