accession,existing_PRIDE_SDRF
PXD007532,False
PXD007533,False
PXD007535,False
PXD007537,False
PXD007538,False
PXD007542,False
PXD007543,False
PXD007544,False
PXD007545,False
PXD007546,False
PXD007547,False
PXD007551,False
PXD007552,False
PXD007555,True
PXD007556,False
PXD007557,False
PXD007560,False
PXD007561,False
PXD007562,False
PXD007564,False
PXD007565,False
PXD007566,False
PXD007567,False
PXD007569,False
PXD007570,False
PXD007571,False
PXD007572,False
PXD007573,False
PXD007574,False
PXD007575,False
PXD007577,False
PXD007579,False
PXD007580,False
PXD007582,False
PXD007583,False
PXD007584,False
PXD007585,False
PXD007586,False
PXD007587,False
PXD007588,False
PXD007589,False
PXD007590,False
PXD007591,False
PXD007592,False
PXD007594,False
PXD007595,False
PXD007596,False
PXD007598,False
PXD007599,False
PXD007600,False
PXD007601,False
PXD007610,False
PXD007612,False
PXD007613,False
PXD007614,False
PXD007615,False
PXD007618,False
PXD007620,False
PXD007621,False
PXD007622,False
PXD007623,False
PXD007624,False
PXD007625,False
PXD007627,False
PXD007628,False
PXD007629,False
PXD007630,False
PXD007632,False
PXD007633,False
PXD007634,False
PXD007635,False
PXD007637,False
PXD007638,False
PXD007640,False
PXD007641,False
PXD007643,False
PXD007644,False
PXD007646,False
PXD007647,False
PXD007648,False
PXD007649,False
PXD007650,False
PXD007651,False
PXD007653,False
PXD007655,False
PXD007656,False
PXD007657,False
PXD007658,False
PXD007660,False
PXD007661,False
PXD007662,True
PXD007664,False
PXD007665,False
PXD007666,False
PXD007669,False
PXD007670,False
PXD007671,False
PXD007673,False
PXD007674,False
PXD007675,False
PXD007676,False
PXD007677,False
PXD007678,False
PXD007679,False
PXD007680,False
PXD007681,False
PXD007682,False
PXD007683,False
PXD007684,False
PXD007686,False
PXD007687,False
PXD007688,False
PXD007689,False
PXD007690,False
PXD007691,False
PXD007693,False
PXD007694,False
PXD007695,False
PXD007697,False
PXD007698,False
PXD007699,False
PXD007700,False
PXD007703,False
PXD007704,False
PXD007705,False
PXD007706,False
PXD007707,False
PXD007708,False
PXD007709,False
PXD007710,False
PXD007711,False
PXD007712,False
PXD007713,False
PXD007714,False
PXD007716,False
PXD007719,False
PXD007721,False
PXD007722,False
PXD007725,False
PXD007726,False
PXD007727,False
PXD007728,False
PXD007731,False
PXD007732,False
PXD007733,False
PXD007734,False
PXD007735,False
PXD007738,False
PXD007740,False
PXD007741,False
PXD007743,False
PXD007744,False
PXD007745,False
PXD007748,False
PXD007749,False
PXD007750,False
PXD007751,False
PXD007752,False
PXD007753,False
PXD007754,False
PXD007755,False
PXD007756,False
PXD007757,False
PXD007758,False
PXD007759,False
PXD007761,False
PXD007762,False
PXD007763,False
PXD007764,False
PXD007765,False
PXD007766,False
PXD007767,False
PXD007768,False
PXD007769,False
PXD007770,False
PXD007771,False
PXD007772,False
PXD007773,False
PXD007774,False
PXD007775,False
PXD007776,False
PXD007777,False
PXD007779,False
PXD007780,False
PXD007781,False
PXD007782,False
PXD007783,False
PXD007784,False
PXD007785,False
PXD007787,False
PXD007788,False
PXD007789,False
PXD007790,False
PXD007791,False
PXD007793,False
PXD007794,False
PXD007795,False
PXD007796,False
PXD007799,False
PXD007800,False
PXD007801,False
PXD007802,False
PXD007809,False
PXD007810,False
PXD007811,False
PXD007813,False
PXD007814,False
PXD007815,False
PXD007817,False
PXD007819,False
PXD007820,False
PXD007821,False
PXD007824,False
PXD007825,False
PXD007826,False
PXD007827,False
PXD007828,False
PXD007829,False
PXD007830,False
PXD007831,False
PXD007832,False
PXD007833,False
PXD007834,False
PXD007835,False
PXD007836,False
PXD007837,False
PXD007838,False
PXD007839,False
PXD007841,False
PXD007842,False
PXD007843,False
PXD007845,False
PXD007846,False
PXD007850,False
PXD007851,False
PXD007852,False
PXD007856,False
PXD007857,False
PXD007858,False
PXD007859,False
PXD007860,False
PXD007861,False
PXD007862,False
PXD007863,False
PXD007864,False
PXD007866,False
PXD007867,False
PXD007871,False
PXD007872,False
PXD007873,False
PXD007874,False
PXD007875,False
PXD007876,False
PXD007878,False
PXD007880,False
PXD007881,False
PXD007884,False
PXD007885,False
PXD007887,False
PXD007888,False
PXD007890,False
PXD007891,False
PXD007893,False
PXD007894,False
PXD007895,False
PXD007896,False
PXD007897,False
PXD007898,False
PXD007901,False
PXD007902,False
PXD007904,False
PXD007905,False
PXD007906,False
PXD007907,False
PXD007909,False
PXD007910,False
PXD007913,False
PXD007914,False
PXD007915,False
PXD007916,False
PXD007918,False
PXD007919,False
PXD007920,False
PXD007921,False
PXD007922,False
PXD007923,False
PXD007925,False
PXD007926,False
PXD007927,False
PXD007928,False
PXD007931,False
PXD007932,False
PXD007933,False
PXD007934,False
PXD007935,False
PXD007937,False
PXD007940,False
PXD007942,False
PXD007943,False
PXD007944,False
PXD007946,False
PXD007947,False
PXD007948,False
PXD007949,False
PXD007953,False
PXD007955,False
PXD007956,False
PXD007958,False
PXD007959,False
PXD007960,False
PXD007962,False
PXD007963,False
PXD007965,False
PXD007967,False
PXD007968,False
PXD007969,False
PXD007971,False
PXD007972,False
PXD007973,False
PXD007974,False
PXD007975,False
PXD007976,False
PXD007977,False
PXD007978,False
PXD007979,False
PXD007980,False
PXD007981,False
PXD007982,False
PXD007983,False
PXD007984,False
PXD007985,False
PXD007986,False
PXD007987,False
PXD007988,False
PXD007989,False
PXD007990,False
PXD007991,False
PXD007994,False
PXD007995,False
PXD007996,False
PXD007999,False
PXD008001,False
PXD008002,False
PXD008003,False
PXD008005,False
PXD008009,False
PXD008010,False
PXD008011,False
PXD008012,True
PXD008014,False
PXD008015,False
PXD008016,False
PXD008017,False
PXD008018,False
PXD008019,False
PXD008020,False
PXD008022,False
PXD008023,False
PXD008025,False
PXD008027,False
PXD008029,False
PXD008032,False
PXD008033,False
PXD008034,False
PXD008035,False
PXD008036,False
PXD008039,False
PXD008040,False
PXD008041,False
PXD008046,False
PXD008047,False
PXD008048,False
PXD008050,False
PXD008051,False
PXD008053,False
PXD008054,False
PXD008055,False
PXD008056,False
PXD008057,False
PXD008067,False
PXD008068,False
PXD008069,False
PXD008070,False
PXD008071,False
PXD008073,False
PXD008074,False
PXD008075,False
PXD008076,False
PXD008078,False
PXD008079,False
PXD008081,False
PXD008082,False
PXD008083,False
PXD008084,False
PXD008087,False
PXD008088,False
PXD008089,False
PXD008090,False
PXD008092,False
PXD008093,False
PXD008094,False
PXD008098,False
PXD008099,False
PXD008100,False
PXD008103,False
PXD008104,False
PXD008105,False
PXD008106,False
PXD008107,False
PXD008108,False
PXD008110,False
PXD008111,False
PXD008112,False
PXD008113,False
PXD008115,False
PXD008119,False
PXD008120,False
PXD008122,False
PXD008123,False
PXD008125,False
PXD008127,False
PXD008128,False
PXD008130,False
PXD008131,False
PXD008132,False
PXD008134,False
PXD008135,False
PXD008136,False
PXD008137,False
PXD008141,False
PXD008143,False
PXD008145,False
PXD008146,False
PXD008147,False
PXD008148,False
PXD008149,False
PXD008150,False
PXD008151,False
PXD008152,False
PXD008153,False
PXD008154,False
PXD008156,False
PXD008158,False
PXD008160,False
PXD008161,False
PXD008162,False
PXD008163,False
PXD008164,False
PXD008165,False
PXD008166,False
PXD008167,False
PXD008168,False
PXD008171,False
PXD008173,False
PXD008174,False
PXD008175,False
PXD008176,False
PXD008177,False
PXD008178,False
PXD008181,False
PXD008182,False
PXD008183,False
PXD008184,False
PXD008186,False
PXD008187,False
PXD008190,False
PXD008192,False
PXD008193,False
PXD008194,False
PXD008195,False
PXD008196,False
PXD008197,False
PXD008198,False
PXD008199,False
PXD008200,False
PXD008203,False
PXD008204,False
PXD008205,False
PXD008207,False
PXD008208,False
PXD008211,False
PXD008212,False
PXD008213,False
PXD008214,False
PXD008215,False
PXD008216,False
PXD008217,False
PXD008218,False
PXD008219,False
PXD008220,False
PXD008221,False
PXD008222,True
PXD008223,False
PXD008226,False
PXD008228,False
PXD008229,False
PXD008230,False
PXD008231,False
PXD008232,False
PXD008234,False
PXD008238,False
PXD008240,False
PXD008242,False
PXD008243,False
PXD008244,False
PXD008245,False
PXD008246,False
PXD008247,False
PXD008250,False
PXD008251,False
PXD008252,False
PXD008253,False
PXD008257,False
PXD008258,False
PXD008259,False
PXD008260,False
PXD008261,False
PXD008263,False
PXD008266,False
PXD008267,False
PXD008270,False
PXD008271,False
PXD008272,False
PXD008273,False
PXD008274,False
PXD008276,False
PXD008277,False
PXD008278,False
PXD008280,False
PXD008283,False
PXD008284,False
PXD008285,False
PXD008287,False
PXD008288,False
PXD008289,False
PXD008292,False
PXD008293,False
PXD008296,False
PXD008297,False
PXD008298,False
PXD008299,False
PXD008302,False
PXD008305,False
PXD008306,False
PXD008307,False
PXD008308,False
PXD008309,False
PXD008310,False
PXD008311,False
PXD008313,False
PXD008314,False
PXD008316,False
PXD008317,False
PXD008318,False
PXD008319,False
PXD008320,False
PXD008321,False
PXD008322,False
PXD008323,False
PXD008324,False
PXD008326,False
PXD008327,False
PXD008333,False
PXD008334,False
PXD008337,False
PXD008338,False
PXD008339,False
PXD008341,False
PXD008343,False
PXD008344,False
PXD008346,False
PXD008347,False
PXD008348,False
PXD008349,False
PXD008351,False
PXD008353,False
PXD008354,False
PXD008355,True
PXD008358,False
PXD008359,False
PXD008361,False
PXD008362,False
PXD008364,False
PXD008365,False
PXD008366,False
PXD008367,False
PXD008368,False
PXD008370,False
PXD008371,False
PXD008372,False
PXD008373,False
PXD008374,False
PXD008375,False
PXD008376,False
PXD008377,False
PXD008378,False
PXD008380,False
PXD008381,False
PXD008382,False
PXD008383,False
PXD008384,False
PXD008385,False
PXD008387,False
PXD008389,False
PXD008394,False
PXD008396,False
PXD008398,False
PXD008399,False
PXD008400,False
PXD008401,False
PXD008403,False
PXD008404,False
PXD008406,False
PXD008407,False
PXD008408,False
PXD008410,False
PXD008411,False
PXD008412,False
PXD008415,False
PXD008417,False
PXD008418,False
PXD008419,False
PXD008421,False
PXD008422,False
PXD008423,False
PXD008424,False
PXD008425,False
PXD008431,False
PXD008432,False
PXD008433,False
PXD008434,False
PXD008435,False
PXD008436,False
PXD008438,False
PXD008439,False
PXD008440,False
PXD008442,False
PXD008443,False
PXD008444,False
PXD008445,False
PXD008448,False
PXD008450,False
PXD008451,False
PXD008452,False
PXD008453,False
PXD008454,False
PXD008455,False
PXD008456,False
PXD008459,False
PXD008460,False
PXD008461,False
PXD008462,False
PXD008463,False
PXD008464,False
PXD008465,False
PXD008466,False
PXD008467,False
PXD008468,False
PXD008469,False
PXD008472,False
PXD008473,False
PXD008476,False
PXD008478,False
PXD008479,False
PXD008480,False
PXD008481,False
PXD008483,False
PXD008485,False
PXD008486,False
PXD008490,False
PXD008493,False
PXD008494,False
PXD008495,False
PXD008496,False
PXD008497,False
PXD008498,False
PXD008499,False
PXD008500,False
PXD008503,False
PXD008504,False
PXD008508,False
PXD008509,False
PXD008510,False
PXD008511,False
PXD008512,False
PXD008513,False
PXD008514,False
PXD008515,False
PXD008516,False
PXD008517,False
PXD008518,False
PXD008520,False
PXD008522,False
PXD008525,False
PXD008526,False
PXD008528,False
PXD008529,False
PXD008531,False
PXD008533,False
PXD008534,False
PXD008535,False
PXD008536,False
PXD008538,False
PXD008539,False
PXD008541,False
PXD008542,False
PXD008543,False
PXD008544,False
PXD008545,False
PXD008546,False
PXD008547,False
PXD008548,False
PXD008549,False
PXD008550,False
PXD008551,False
PXD008552,False
PXD008553,False
PXD008554,False
PXD008555,False
PXD008562,False
PXD008563,False
PXD008564,False
PXD008565,False
PXD008567,False
PXD008568,False
PXD008569,False
PXD008570,False
PXD008571,False
PXD008572,False
PXD008573,False
PXD008574,False
PXD008575,False
PXD008576,False
PXD008577,False
PXD008578,False
PXD008579,False
PXD008580,False
PXD008581,False
PXD008582,False
PXD008583,False
PXD008584,False
PXD008585,False
PXD008586,False
PXD008587,False
PXD008588,False
PXD008589,False
PXD008591,False
PXD008592,False
PXD008595,False
PXD008596,False
PXD008599,False
PXD008600,False
PXD008601,False
PXD008602,False
PXD008605,False
PXD008606,False
PXD008607,False
PXD008608,False
PXD008609,False
PXD008610,False
PXD008611,False
PXD008613,False
PXD008614,False
PXD008619,False
PXD008620,False
PXD008621,False
PXD008622,False
PXD008623,False
PXD008624,False
PXD008625,False
PXD008626,False
PXD008627,False
PXD008628,False
PXD008629,False
PXD008630,False
PXD008631,False
PXD008632,False
PXD008633,False
PXD008634,False
PXD008635,False
PXD008636,False
PXD008637,False
PXD008638,False
PXD008639,False
PXD008642,False
PXD008643,False
PXD008644,False
PXD008645,False
PXD008646,False
PXD008647,False
PXD008648,False
PXD008649,False
PXD008650,False
PXD008651,False
PXD008652,False
PXD008653,False
PXD008654,False
PXD008655,False
PXD008656,False
PXD008660,False
PXD008661,False
PXD008662,False
PXD008663,False
PXD008664,False
PXD008665,False
PXD008666,False
PXD008667,False
PXD008673,False
PXD008674,False
PXD008675,False
PXD008676,False
PXD008677,False
PXD008679,False
PXD008680,False
PXD008681,False
PXD008682,False
PXD008685,False
PXD008686,False
PXD008687,False
PXD008688,False
PXD008689,False
PXD008690,False
PXD008691,False
PXD008693,False
PXD008698,False
PXD008699,False
PXD008700,False
PXD008701,False
PXD008703,False
PXD008704,False
PXD008706,False
PXD008707,False
PXD008708,False
PXD008709,False
PXD008710,False
PXD008713,False
PXD008714,False
PXD008715,False
PXD008716,False
PXD008718,False
PXD008719,False
PXD008720,False
PXD008721,False
PXD008722,True
PXD008723,False
PXD008724,False
PXD008726,False
PXD008727,False
PXD008728,False
PXD008731,False
PXD008733,False
PXD008736,False
PXD008737,False
PXD008738,False
PXD008739,False
PXD008741,False
PXD008743,False
PXD008744,False
PXD008745,False
PXD008746,False
PXD008747,False
PXD008748,False
PXD008750,False
PXD008752,False
PXD008753,False
PXD008754,False
PXD008755,False
PXD008757,False
PXD008758,False
PXD008760,False
PXD008761,False
PXD008762,False
PXD008763,False
PXD008765,False
PXD008766,False
PXD008773,False
PXD008775,False
PXD008777,False
PXD008778,False
PXD008779,False
PXD008780,False
PXD008781,False
PXD008782,False
PXD008783,False
PXD008784,False
PXD008785,False
PXD008786,False
PXD008787,False
PXD008788,False
PXD008790,False
PXD008792,False
PXD008794,False
PXD008795,False
PXD008796,False
PXD008797,False
PXD008798,False
PXD008801,False
PXD008802,False
PXD008803,False
PXD008805,False
PXD008806,False
PXD008807,False
